datetime,precip_mm,pressure_mB,temp_C,rh_pct,wind_dir_deg,wind_speed_m_s,cloudcover,rain
2022-05-29 19:00:00,2.4,1009.4,17.5,100.0,156.0,2.1,100,1
2022-05-29 20:00:00,3.8,1010.4,17.1,100.0,169.0,2.6,100,1
2022-05-29 21:00:00,1.4,1010.8,16.7,100.0,168.0,2.6,100,1
2022-05-29 22:00:00,1.2,1012.0,16.7,100.0,208.0,2.2,100,1
2022-05-29 23:00:00,0.4,1011.6,16.2,99.0,185.0,4.1,100,1
2022-05-30 01:00:00,0.4,1012.5,15.3,99.0,228.0,1.8,27,1
2022-05-30 11:00:00,0.2,1015.3,14.1,89.0,217.0,3.3,100,1
2022-06-01 17:00:00,0.6,1017.9,12.3,91.0,215.0,1.5,100,1
2022-06-01 18:00:00,0.2,1017.7,11.8,94.0,212.0,1.4,100,1
2022-06-01 22:00:00,0.8,1019.3,11.0,99.0,259.0,2.2,100,1
2022-06-02 00:00:00,0.2,1019.3,11.0,99.0,266.0,2.1,100,1
2022-06-02 01:00:00,0.6,1019.3,11.2,99.0,264.0,2.2,100,1
2022-06-02 03:00:00,0.2,1018.4,11.4,99.0,267.0,2.1,100,1
2022-06-02 04:00:00,0.6,1018.5,11.5,99.0,264.0,2.9,100,1
2022-06-02 05:00:00,0.6,1017.9,11.6,99.0,258.0,2.5,100,1
2022-06-02 06:00:00,0.8,1017.3,11.6,99.0,241.0,2.2,100,1
2022-06-02 07:00:00,0.2,1017.7,11.6,99.0,245.0,2.8,100,1
2022-06-02 08:00:00,0.2,1018.3,11.4,99.0,254.0,2.6,100,1
2022-06-02 09:00:00,0.4,1019.1,11.5,99.0,260.0,2.6,100,1
2022-06-02 12:00:00,0.2,1020.2,12.2,98.0,284.0,2.2,100,1
2022-06-02 17:00:00,0.2,1019.6,12.5,97.0,226.0,2.9,100,1
2022-06-02 18:00:00,0.4,1020.1,12.2,98.0,239.0,2.8,100,1
2022-06-02 19:00:00,0.2,1020.4,11.9,98.0,236.0,2.8,100,1
2022-06-03 02:00:00,1.6,1023.2,10.9,98.0,286.0,1.1,100,1
2022-06-03 06:00:00,0.2,1023.9,11.0,92.0,258.0,1.5,92,1
2022-06-03 07:00:00,0.2,1023.8,10.8,95.0,258.0,0.8,81,1
2022-06-04 00:00:00,0.6,1026.1,12.1,98.0,272.0,1.8,64,1
2022-06-04 01:00:00,0.8,1026.2,12.1,98.0,286.0,1.7,60,1
2022-06-04 13:00:00,0.2,1026.0,16.5,77.0,324.0,0.7,99,1
2022-06-05 13:00:00,0.2,1019.7,14.0,100.0,136.0,0.9,100,1
2022-06-05 14:00:00,0.4,1018.4,14.7,100.0,43.0,2.2,100,1
2022-06-05 16:00:00,1.6,1016.7,15.1,100.0,310.0,1.4,100,1
2022-06-05 17:00:00,0.4,1017.2,15.1,100.0,251.0,1.2,100,1
2022-06-05 18:00:00,0.6,1016.8,15.4,100.0,56.0,1.2,100,1
2022-06-05 19:00:00,1.6,1017.5,15.0,100.0,334.0,0.7,100,1
2022-06-05 20:00:00,2.2,1017.6,14.9,100.0,175.0,0.6,100,1
2022-06-05 21:00:00,6.2,1017.6,14.9,100.0,38.0,1.1,100,1
2022-06-05 22:00:00,1.6,1017.9,15.0,100.0,343.0,1.1,100,1
2022-06-05 23:00:00,0.8,1017.1,15.3,100.0,59.99999999999999,1.8,100,1
2022-06-06 00:00:00,0.4,1016.7,15.3,100.0,140.0,0.9,100,1
2022-06-06 01:00:00,0.4,1016.5,15.3,100.0,297.0,0.5,100,1
2022-06-06 02:00:00,0.2,1015.0,15.6,100.0,66.0,1.8,100,1
2022-06-06 03:00:00,1.6,1014.5,15.5,100.0,115.0,0.3,95,1
2022-06-06 04:00:00,1.6,1014.6,15.6,100.0,13.0,1.7,100,1
2022-06-06 05:00:00,2.2,1014.5,15.9,100.0,355.0,1.3,100,1
2022-06-06 06:00:00,3.0,1014.2,15.9,100.0,27.0,1.3,100,1
2022-06-06 07:00:00,1.2,1013.8,16.1,100.0,359.0,1.5,100,1
2022-06-06 08:00:00,0.4,1013.6,16.3,100.0,188.0,0.9,100,1
2022-06-06 11:00:00,0.4,1015.9,16.8,100.0,175.0,1.5,100,1
2022-06-06 12:00:00,3.0,1015.8,17.0,100.0,307.0,2.7,100,1
2022-06-06 13:00:00,3.2,1015.7,17.6,100.0,320.0,3.8,100,1
2022-06-06 14:00:00,2.4,1013.8,18.3,100.0,4.0,3.3,100,1
2022-06-06 15:00:00,0.4,1012.7,18.9,100.0,334.0,3.8,100,1
2022-06-06 17:00:00,0.2,1011.5,18.9,100.0,48.00000000000001,1.4,100,1
2022-06-06 18:00:00,0.6,1011.0,19.6,83.0,338.0,3.9,100,1
2022-06-07 08:00:00,0.2,1014.9,16.3,100.0,239.99999999999997,0.8,100,1
2022-06-07 09:00:00,0.2,1015.1,16.2,100.0,180.0,2.1,100,1
2022-06-07 10:00:00,0.2,1015.9,16.4,100.0,193.0,1.4,100,1
2022-06-07 12:00:00,0.4,1016.4,16.9,100.0,214.0,1.4,100,1
2022-06-07 13:00:00,2.4,1016.3,16.8,100.0,242.0,1.2,100,1
2022-06-07 14:00:00,2.0,1015.9,17.0,100.0,222.0,1.8,100,1
2022-06-07 16:00:00,0.4,1015.0,17.3,100.0,203.0,2.1,100,1
2022-06-07 17:00:00,0.8,1014.9,16.7,100.0,154.0,1.8,100,1
2022-06-07 18:00:00,0.8,1014.6,17.2,100.0,156.0,0.4,100,1
2022-06-09 08:00:00,0.2,1018.3,13.2,100.0,305.0,0.3,100,1
2022-06-15 18:00:00,0.2,1018.8,20.2,50.0,222.0,1.2,1,1
2022-06-16 13:00:00,0.2,1017.2,17.8,62.0,39.0,0.8,0,1
2022-06-17 12:00:00,5.0,1008.7,16.7,100.0,10.0,0.6,100,1
2022-06-17 13:00:00,1.4,1007.8,16.8,100.0,40.0,3.0,100,1
2022-06-17 14:00:00,2.4,1005.2,17.0,100.0,41.0,6.0,100,1
2022-06-17 15:00:00,1.0,1003.5,17.4,100.0,95.0,3.3,100,1
2022-06-17 16:00:00,1.8,1003.2,17.6,100.0,164.0,3.8,86,1
2022-06-17 17:00:00,4.2,1003.0,17.8,100.0,101.0,2.5,99,1
2022-06-17 18:00:00,2.4,1003.3,17.9,100.0,321.0,1.9,100,1
2022-06-17 19:00:00,0.6,1004.2,17.6,100.0,249.0,1.8,100,1
2022-06-17 22:00:00,0.8,1008.3,15.7,93.0,190.0,5.6,100,1
2022-06-19 08:00:00,0.2,1023.8,5.4,100.0,260.0,0.8,8,1
2022-06-20 14:00:00,0.2,1020.2,19.2,47.0,6.000000000000001,2.4,0,1
2022-06-21 12:00:00,1.4,1017.7,11.1,100.0,326.0,4.0,100,1
2022-06-21 13:00:00,6.4,1016.8,12.0,100.0,222.0,2.4,100,1
2022-06-21 14:00:00,6.4,1016.8,12.0,100.0,349.0,1.8,100,1
2022-06-21 15:00:00,6.8,1015.9,12.4,100.0,14.999999999999998,1.5,100,1
2022-06-21 16:00:00,2.4,1015.0,13.3,100.0,356.99999999999994,1.0,100,1
2022-06-21 17:00:00,0.6,1014.3,14.3,100.0,301.0,1.1,100,1
2022-06-21 18:00:00,1.0,1014.9,15.2,100.0,1.0,2.2,100,1
2022-06-21 19:00:00,0.4,1013.7,15.2,100.0,62.0,1.2,100,1
2022-06-22 00:00:00,0.2,1013.4,14.9,100.0,277.0,0.9,100,1
2022-06-22 01:00:00,0.4,1013.8,15.3,100.0,252.0,2.2,100,1
2022-06-22 02:00:00,0.2,1015.2,15.1,100.0,246.0,1.4,100,1
2022-06-22 03:00:00,3.2,1015.8,14.9,100.0,10.0,1.1,83,1
2022-06-22 04:00:00,1.0,1013.3,14.8,100.0,112.0,1.5,100,1
2022-06-22 13:00:00,0.8,1016.4,15.0,100.0,291.0,1.7,100,1
2022-06-22 14:00:00,6.4,1015.5,15.1,100.0,157.0,1.8,100,1
2022-06-22 15:00:00,2.8,1013.4,15.6,100.0,12.0,3.7,100,1
2022-06-22 16:00:00,1.2,1012.0,15.4,100.0,356.99999999999994,2.5,100,1
2022-06-22 17:00:00,1.6,1011.6,15.5,100.0,14.999999999999998,2.2,100,1
2022-06-22 18:00:00,2.0,1011.2,15.7,100.0,54.0,1.7,97,1
2022-06-22 22:00:00,0.6,1011.9,15.2,100.0,209.0,2.4,96,1
2022-06-22 23:00:00,1.8,1012.1,15.7,100.0,172.0,3.5,100,1
2022-06-23 01:00:00,1.4,1013.3,15.6,100.0,245.0,1.6,100,1
2022-06-23 02:00:00,5.8,1013.6,15.4,100.0,288.0,2.0,100,1
2022-06-23 03:00:00,1.8,1012.9,15.2,100.0,65.0,1.1,100,1
2022-06-23 04:00:00,0.4,1012.8,15.0,100.0,40.0,2.0,97,1
2022-06-23 05:00:00,0.4,1012.3,15.1,100.0,48.00000000000001,1.1,92,1
2022-06-23 06:00:00,0.4,1012.3,15.1,100.0,190.0,0.9,100,1
2022-06-23 07:00:00,3.0,1011.5,15.2,100.0,195.0,2.6,100,1
2022-06-23 22:00:00,0.2,1018.2,16.3,100.0,320.0,1.0,100,1
2022-06-24 02:00:00,0.2,1019.5,16.1,100.0,282.0,0.5,100,1
2022-06-24 03:00:00,0.2,1019.5,16.2,100.0,270.0,1.4,100,1
2022-06-24 05:00:00,4.4,1018.5,16.1,100.0,246.0,1.2,100,1
2022-06-24 06:00:00,1.0,1018.4,16.0,100.0,225.0,0.6,100,1
2022-06-24 08:00:00,12.0,1018.9,15.9,100.0,162.0,0.8,100,1
2022-06-24 10:00:00,0.2,1020.4,15.8,100.0,77.0,1.1,100,1
2022-06-24 11:00:00,1.4,1020.5,16.0,100.0,272.0,0.5,100,1
2022-06-24 12:00:00,6.0,1020.3,16.1,100.0,154.0,1.5,100,1
2022-06-24 13:00:00,3.4,1020.0,16.3,100.0,152.0,1.7,96,1
2022-06-24 14:00:00,4.8,1019.8,16.4,100.0,258.0,0.7,97,1
2022-06-24 15:00:00,1.8,1018.9,16.6,100.0,204.0,1.1,100,1
2022-06-24 16:00:00,3.0,1018.4,17.0,100.0,193.0,0.8,100,1
2022-06-24 17:00:00,0.2,1018.1,17.0,100.0,144.0,0.7,89,1
2022-06-24 19:00:00,0.8,1018.4,16.8,100.0,242.0,1.7,100,1
2022-06-24 20:00:00,0.2,1018.4,16.7,100.0,236.0,0.9,100,1
2022-06-24 21:00:00,1.0,1018.8,16.6,100.0,195.0,1.3,100,1
2022-06-25 00:00:00,0.6,1020.9,16.4,100.0,216.0,2.7,100,1
2022-06-25 01:00:00,1.4,1021.1,16.2,100.0,221.0,3.0,100,1
2022-06-25 02:00:00,2.0,1021.6,16.2,100.0,205.0,3.5,100,1
2022-06-25 03:00:00,0.2,1022.0,16.1,100.0,196.0,3.1,100,1
2022-06-29 03:00:00,0.2,1009.4,17.4,98.0,136.0,0.8,98,1
2022-06-29 04:00:00,0.4,1010.5,15.6,98.0,176.0,4.4,100,1
2022-06-29 16:00:00,0.2,1014.5,17.6,47.0,282.0,4.9,24,1
2022-07-02 05:00:00,0.2,1015.7,10.1,91.3846153846154,208.0,1.0,5,1
2022-07-03 12:00:00,0.2,1023.2,15.9,94.0,216.0,0.7,100,1
2022-07-03 14:00:00,0.2,1022.9,16.7,93.0,252.0,1.6,100,1
2022-07-05 14:00:00,0.2,1015.6,25.0,60.0,206.0,0.5,100,1
2022-07-08 09:00:00,0.4,1023.8,14.7,97.0,183.0,2.4,100,1
2022-07-12 04:00:00,2.0,1006.6,16.9,100.0,180.0,5.1,100,1
2022-07-12 05:00:00,2.0,1005.6,17.1,99.33333333333331,115.0,3.4,100,1
2022-07-12 06:00:00,0.6,1006.5,17.6,98.66666666666669,168.0,4.6,100,1
2022-07-12 17:00:00,0.2,1017.0,15.9,66.0,170.0,5.6,7,1
2022-07-14 10:00:00,0.8,1020.6,12.0,100.0,252.0,1.1,100,1
2022-07-14 11:00:00,2.8,1020.5,12.0,100.0,319.0,1.3,100,1
2022-07-14 12:00:00,3.6,1021.0,12.6,100.0,354.0,1.2,100,1
2022-07-14 13:00:00,10.2,1021.1,12.7,100.0,218.0,1.3,100,1
2022-07-14 14:00:00,2.8,1019.9,13.1,100.0,185.0,1.2,100,1
2022-07-14 15:00:00,2.0,1018.8,13.8,100.0,228.0,1.5,100,1
2022-07-14 16:00:00,0.6,1017.6,14.2,100.0,254.0,1.4,100,1
2022-07-14 17:00:00,0.6,1017.2,14.4,100.0,270.0,1.6,100,1
2022-07-14 18:00:00,0.4,1017.2,14.5,100.0,277.0,1.6,100,1
2022-07-14 19:00:00,2.4,1016.9,14.4,100.0,251.0,0.6,100,1
2022-07-14 20:00:00,1.6,1016.8,14.4,100.0,7.0,1.8,100,1
2022-07-14 21:00:00,1.6,1016.5,14.3,100.0,34.0,2.1,100,1
2022-07-14 22:00:00,0.2,1016.6,14.4,100.0,337.0,1.2,100,1
2022-07-15 14:00:00,0.2,1010.9,18.2,100.0,120.0,2.3,100,1
2022-07-16 10:00:00,0.2,1007.3,17.5,81.25,231.0,1.8,100,1
2022-07-16 11:00:00,0.4,1006.3,21.2,80.0,90.0,2.4,100,1
2022-07-27 05:00:00,0.2,1019.4,15.3,93.57142857142856,260.0,0.6,21,1
2022-07-27 14:00:00,0.2,1017.6,22.1,68.0,59.99999999999999,1.7,98,1
2022-07-28 21:00:00,13.4,1007.5,16.5,97.0,183.0,7.4,97,1
2022-07-28 22:00:00,6.4,1008.1,16.9,98.0,170.0,1.2,100,1
2022-07-28 23:00:00,6.0,1008.2,16.8,99.0,356.0,1.6,100,1
2022-07-29 00:00:00,1.0,1008.0,16.8,100.0,346.0,2.9,100,1
2022-07-29 03:00:00,0.2,1009.6,14.5,94.0,189.0,6.6,100,1
2022-08-01 08:00:00,0.2,1017.1,8.3,87.53846153846153,63.0,0.6,100,1
2022-08-04 14:00:00,0.2,1011.4,18.7,98.0,213.0,2.2,100,1
2022-08-07 00:00:00,2.4,1021.1,12.7,100.0,303.0,1.0,100,1
2022-08-07 01:00:00,2.0,1020.8,12.3,100.0,295.0,1.1,100,1
2022-08-07 02:00:00,2.4,1020.2,12.3,100.0,8.0,2.0,100,1
2022-08-07 03:00:00,1.2,1020.0,12.3,100.0,14.0,2.2,100,1
2022-08-07 04:00:00,0.6,1018.5,12.1,100.0,40.0,1.9,100,1
2022-08-07 07:00:00,0.2,1017.8,12.3,100.0,330.0,1.8,100,1
2022-08-07 08:00:00,0.2,1017.7,12.4,100.0,335.0,1.2,78,1
2022-08-07 15:00:00,0.4,1017.8,14.1,100.0,239.99999999999997,0.5,100,1
2022-08-07 18:00:00,0.6,1016.6,13.9,100.0,292.0,2.1,100,1
2022-08-07 19:00:00,1.2,1016.5,13.8,100.0,259.0,1.2,100,1
2022-08-07 21:00:00,0.4,1017.4,13.9,100.0,282.0,1.3,100,1
2022-08-07 22:00:00,0.4,1017.6,14.0,100.0,272.0,1.3,100,1
2022-08-07 23:00:00,0.2,1017.6,14.1,100.0,279.0,1.1,100,1
2022-08-08 00:00:00,0.2,1017.8,14.2,100.0,278.0,1.4,100,1
2022-08-08 01:00:00,0.4,1017.7,14.2,100.0,260.0,1.4,100,1
2022-08-08 02:00:00,0.2,1017.7,14.3,100.0,283.0,1.1,100,1
2022-08-08 04:00:00,0.2,1017.6,14.5,100.0,260.0,1.8,100,1
2022-08-08 05:00:00,0.6,1017.3,14.7,100.0,263.0,1.5,100,1
2022-08-08 06:00:00,1.2,1017.4,15.1,100.0,214.0,1.5,100,1
2022-08-08 07:00:00,0.8,1017.6,15.3,100.0,169.0,2.6,100,1
2022-08-08 08:00:00,1.4,1017.6,15.4,100.0,170.0,2.7,100,1
2022-08-08 09:00:00,1.0,1018.9,15.4,100.0,238.0,1.6,100,1
2022-08-08 10:00:00,1.6,1020.1,15.7,100.0,192.0,1.6,100,1
2022-08-08 11:00:00,1.8,1020.7,16.2,100.0,151.0,3.5,100,1
2022-08-08 12:00:00,1.8,1021.3,16.3,100.0,147.0,3.5,100,1
2022-08-08 13:00:00,2.0,1021.5,16.0,100.0,151.0,4.9,100,1
2022-08-08 14:00:00,2.2,1021.4,16.1,100.0,161.0,5.1,100,1
2022-08-08 15:00:00,3.4,1021.3,15.6,100.0,163.0,5.3,100,1
2022-08-08 16:00:00,1.4,1021.1,15.0,100.0,172.0,5.7,100,1
2022-08-08 17:00:00,0.4,1021.2,14.5,100.0,190.0,4.2,100,1
2022-08-08 18:00:00,1.2,1021.5,14.1,100.0,186.0,3.4,100,1
2022-08-08 19:00:00,0.4,1022.1,13.9,100.0,226.0,3.6,100,1
2022-08-08 20:00:00,0.8,1022.1,13.8,100.0,243.0,2.6,100,1
2022-08-08 21:00:00,0.8,1022.7,13.5,100.0,248.0,2.6,100,1
2022-08-08 22:00:00,2.2,1023.4,13.6,100.0,271.0,2.5,100,1
2022-08-08 23:00:00,1.8,1023.3,13.6,100.0,247.0,2.1,100,1
2022-08-09 00:00:00,2.0,1024.0,13.6,100.0,262.0,2.2,100,1
2022-08-09 01:00:00,1.0,1024.3,13.8,100.0,246.0,1.8,100,1
2022-08-09 02:00:00,0.2,1024.3,13.9,100.0,285.0,2.1,100,1
2022-08-09 03:00:00,2.0,1024.1,13.9,100.0,233.0,1.5,100,1
2022-08-09 04:00:00,1.0,1023.1,13.9,100.0,206.0,0.7,100,1
2022-08-09 05:00:00,0.4,1022.5,14.2,100.0,299.0,0.9,100,1
2022-08-09 07:00:00,1.6,1021.9,14.1,100.0,326.0,1.4,100,1
2022-08-09 08:00:00,0.6,1022.1,14.1,100.0,299.0,0.7,100,1
2022-08-09 09:00:00,1.0,1022.7,14.1,100.0,273.0,1.9,100,1
2022-08-09 10:00:00,1.0,1023.2,14.3,100.0,271.0,1.6,100,1
2022-08-09 11:00:00,0.6,1023.6,14.6,100.0,292.0,1.4,100,1
2022-08-09 12:00:00,2.8,1023.8,15.0,100.0,293.0,0.8,100,1
2022-08-09 13:00:00,2.4,1023.5,15.5,100.0,135.0,0.7,100,1
2022-08-09 14:00:00,2.0,1022.8,16.0,100.0,177.0,1.4,100,1
2022-08-09 15:00:00,3.4,1022.3,15.9,100.0,169.0,2.4,100,1
2022-08-09 16:00:00,5.8,1021.2,15.2,100.0,163.0,5.3,100,1
2022-08-09 17:00:00,9.8,1021.4,14.8,100.0,152.0,5.6,100,1
2022-08-10 12:00:00,1.4,1021.7,13.5,100.0,229.0,3.5,100,1
2022-08-10 13:00:00,0.2,1021.6,14.0,100.0,198.0,3.4,100,1
2022-08-10 14:00:00,0.2,1021.3,14.5,98.0,211.0,3.6,100,1
2022-08-10 15:00:00,0.4,1020.9,14.2,100.0,223.0,3.9,100,1
2022-08-11 18:00:00,0.2,1025.0,16.7,88.0,161.0,2.9,29,1
2022-08-16 02:00:00,1.2,1008.2,17.9,100.0,187.0,8.6,100,1
2022-08-16 03:00:00,1.8,1008.3,17.4,93.25,112.0,2.0,100,1
2022-08-16 04:00:00,2.2,1008.4,17.5,86.5,344.0,4.3,100,1
2022-08-16 05:00:00,2.2,1007.5,17.7,79.75,11.0,6.2,100,1
2022-08-16 06:00:00,0.8,1005.6,20.9,73.0,353.0,8.4,100,1
2022-08-18 03:00:00,0.2,1007.7,18.4,99.0,180.0,0.3,100,1
2022-08-18 04:00:00,1.6,1006.9,18.8,99.0,352.0,1.9,100,1
2022-08-18 05:00:00,0.6,1004.5,18.3,98.0,67.0,3.0,100,1
2022-08-18 06:00:00,0.6,1005.7,17.7,100.0,143.0,0.7,100,1
2022-08-18 07:00:00,2.0,1006.3,17.6,98.8,73.0,1.1,100,1
2022-08-18 08:00:00,1.0,1006.7,17.4,97.6,101.0,1.3,100,1
2022-08-18 10:00:00,0.4,1007.7,17.9,95.2,179.0,3.6,100,1
2022-08-18 18:00:00,0.2,1016.9,12.7,70.0,218.0,4.4,100,1
2022-08-22 09:00:00,0.2,1026.4,9.8,88.0,284.0,0.6,100,1
2022-08-24 09:00:00,0.2,1022.7,11.8,84.0909090909091,262.0,0.9,90,1
2022-08-26 14:00:00,0.2,1018.4,26.5,46.0,46.00000000000001,1.1,0,1
2022-08-28 06:00:00,2.4,1017.7,16.6,98.0,167.0,3.6,31,1
2022-08-28 07:00:00,2.6,1018.9,16.2,100.0,208.0,2.6,48,1
2022-08-28 08:00:00,2.4,1020.1,15.1,98.0,189.0,6.5,100,1
2022-08-28 09:00:00,1.4,1021.6,13.7,97.0,192.0,4.8,99,1
2022-08-28 10:00:00,1.4,1022.1,13.4,94.0,185.0,6.6,100,1
2022-08-28 12:00:00,0.4,1024.8,13.2,89.0,208.0,4.5,100,1
2022-09-02 09:00:00,0.2,1012.4,17.1,97.0,116.0,2.3,100,1
2022-09-02 21:00:00,1.2,1018.2,14.7,98.0,192.0,5.2,100,1
2022-09-02 22:00:00,0.6,1019.2,14.6,97.0,187.0,3.2,100,1
2022-09-03 01:00:00,0.2,1020.9,13.9,94.0,193.0,4.2,100,1
2022-09-06 23:00:00,0.8,1022.4,16.7,100.0,52.0,3.7,100,1
2022-09-07 00:00:00,1.0,1022.3,16.8,100.0,58.00000000000001,3.5,100,1
2022-09-07 14:00:00,0.8,1016.7,18.1,97.5,270.0,1.2,100,1
2022-09-07 15:00:00,0.6,1015.6,18.6,100.0,74.0,1.0,100,1
2022-09-07 16:00:00,0.2,1014.3,18.7,100.0,67.0,1.8,100,1
2022-09-08 05:00:00,0.4,1012.0,12.7,97.0,46.00000000000001,0.9,100,1
2022-09-09 22:00:00,13.2,1010.8,19.4,97.0,204.0,5.0,100,1
2022-09-09 23:00:00,1.0,1011.9,17.8,93.0,193.0,7.0,95,1
2022-09-10 02:00:00,0.2,1014.9,14.9,88.0,209.0,6.4,100,1
2022-09-10 14:00:00,0.2,1019.9,16.2,58.0,148.0,5.0,0,1
2022-09-12 02:00:00,0.6,1020.5,13.1,71.0,99.0,1.6,100,1
2022-09-12 04:00:00,1.2,1019.3,12.2,94.0,226.0,0.7,100,1
2022-09-15 05:00:00,0.2,1021.1,14.7,99.0,261.0,1.3,100,1
2022-09-15 06:00:00,0.2,1021.4,14.7,100.0,287.0,1.2,100,1
2022-09-15 08:00:00,1.6,1022.3,14.6,100.0,265.0,2.2,100,1
2022-09-15 11:00:00,1.0,1023.9,16.4,100.0,276.0,2.1,83,1
2022-09-15 12:00:00,3.2,1024.1,16.4,97.0,72.0,1.4,100,1
2022-09-15 13:00:00,1.0,1024.3,16.9,98.0,117.0,4.8,95,1
2022-09-15 14:00:00,0.4,1024.1,17.7,96.0,108.0,2.2,91,1
2022-09-15 18:00:00,1.0,1023.8,17.9,93.0,161.0,2.2,91,1
2022-09-15 23:00:00,0.2,1025.2,16.0,100.0,208.0,0.7,58,1
2022-09-16 01:00:00,0.2,1025.5,15.0,100.0,215.0,0.9,100,1
2022-09-16 02:00:00,0.6,1025.2,15.3,100.0,223.0,0.7,99,1
2022-09-16 03:00:00,0.4,1024.9,14.8,100.0,225.0,1.3,50,1
2022-09-16 07:00:00,0.6,1025.0,14.2,98.33333333333331,164.0,1.5,100,1
2022-09-16 08:00:00,0.4,1025.5,14.0,96.66666666666669,23.0,0.7,99,1
2022-09-16 09:00:00,0.2,1026.4,14.5,95.0,166.0,0.3,65,1
2022-09-19 17:00:00,0.2,1014.2,16.4,93.0,215.0,1.8,100,1
2022-09-19 18:00:00,3.0,1013.6,15.6,100.0,162.0,3.1,100,1
2022-09-19 19:00:00,1.4,1013.7,15.6,100.0,241.0,1.5,100,1
2022-09-19 20:00:00,2.6,1014.0,15.3,99.23529411764706,264.0,1.7,100,1
2022-09-19 21:00:00,4.2,1014.5,15.0,98.47058823529412,266.0,1.8,100,1
2022-09-19 22:00:00,3.2,1010.9,15.0,97.70588235294116,51.0,3.5,100,1
2022-09-19 23:00:00,0.4,1013.6,15.4,96.94117647058825,279.0,2.1,100,1
2022-09-20 00:00:00,0.6,1013.5,15.4,96.17647058823528,219.00000000000003,1.4,100,1
2022-09-20 01:00:00,0.4,1013.4,15.4,95.41176470588236,220.0,1.9,100,1
2022-09-20 02:00:00,0.6,1012.5,15.4,94.6470588235294,212.0,1.3,100,1
2022-09-20 03:00:00,0.4,1012.6,15.3,93.88235294117646,22.0,0.4,100,1
2022-09-21 22:00:00,0.2,1014.2,16.3,100.0,147.0,1.7,100,1
2022-09-21 23:00:00,1.8,1013.8,16.2,100.0,197.0,1.4,100,1
2022-09-22 00:00:00,1.0,1013.3,16.3,100.0,123.0,2.1,100,1
2022-09-22 01:00:00,1.0,1012.6,16.2,100.0,142.0,1.2,100,1
2022-09-22 02:00:00,0.6,1012.2,16.2,100.0,319.0,1.0,100,1
2022-09-22 03:00:00,1.6,1012.1,15.9,100.0,305.0,1.4,100,1
2022-09-22 05:00:00,0.2,1010.6,15.8,100.0,239.0,2.4,100,1
2022-09-25 22:00:00,0.2,1016.3,17.2,98.0,38.0,2.2,100,1
2022-09-28 11:00:00,0.2,1025.7,17.9,89.0,226.0,2.7,100,1
2022-10-06 10:00:00,1.2,1011.7,17.2,100.0,209.0,1.3,100,1
2022-10-06 11:00:00,0.4,1011.8,17.5,100.0,257.0,0.7,100,1
2022-10-06 12:00:00,1.4,1011.2,17.8,100.0,254.0,0.7,100,1
2022-10-06 13:00:00,1.8,1010.8,18.0,100.0,36.0,0.9,100,1
2022-10-06 14:00:00,3.2,1010.4,17.8,100.0,44.0,0.8,100,1
2022-10-06 15:00:00,3.8,1008.6,18.7,100.0,58.00000000000001,3.0,100,1
2022-10-06 16:00:00,2.8,1006.7,19.1,100.0,53.0,6.7,100,1
2022-10-06 17:00:00,0.4,1004.0,20.5,93.0,66.0,6.2,100,1
2022-10-07 14:00:00,0.2,1007.9,22.2,43.0,265.0,7.2,21,1
2022-10-10 02:00:00,0.4,1025.9,12.9,83.0,260.0,1.9,100,1
2022-10-10 05:00:00,0.2,1024.3,12.4,91.0,269.0,1.6,100,1
2022-10-10 06:00:00,0.4,1024.0,11.9,90.0,310.0,1.3,100,1
2022-10-10 07:00:00,2.2,1024.8,11.3,96.0,266.0,1.5,100,1
2022-10-10 08:00:00,1.2,1025.2,11.4,97.0,284.0,1.4,100,1
2022-10-10 09:00:00,0.4,1026.0,11.7,97.0,258.0,1.0,100,1
2022-10-10 10:00:00,0.2,1026.0,12.4,94.0,337.0,1.8,100,1
2022-10-10 15:00:00,1.0,1026.0,12.9,92.0,319.0,2.4,100,1
2022-10-10 16:00:00,4.4,1025.3,12.3,97.0,320.0,2.2,100,1
2022-10-10 17:00:00,2.2,1023.8,12.3,98.0,307.0,1.1,100,1
2022-10-10 18:00:00,0.2,1023.8,12.8,97.0,322.0,0.7,100,1
2022-10-10 19:00:00,2.8,1023.8,12.6,98.0,274.0,0.8,100,1
2022-10-10 20:00:00,3.2,1024.7,12.6,99.0,236.0,1.6,100,1
2022-10-10 21:00:00,5.4,1023.6,12.7,99.0,85.0,1.1,100,1
2022-10-10 22:00:00,5.0,1023.8,12.8,100.0,215.0,0.2,100,1
2022-10-10 23:00:00,3.8,1023.9,12.9,100.0,170.0,1.5,100,1
2022-10-11 00:00:00,3.0,1023.8,12.9,100.0,178.0,1.9,100,1
2022-10-11 01:00:00,7.4,1023.2,13.0,100.0,200.0,1.4,100,1
2022-10-11 02:00:00,2.6,1022.6,13.3,100.0,227.0,1.4,100,1
2022-10-11 03:00:00,5.4,1022.1,13.3,100.0,225.0,1.9,100,1
2022-10-11 04:00:00,3.2,1020.7,13.4,100.0,213.0,1.2,100,1
2022-10-11 05:00:00,2.8,1019.5,13.5,100.0,120.0,1.0,100,1
2022-10-11 06:00:00,1.2,1017.6,13.5,100.0,72.0,4.4,100,1
2022-10-11 08:00:00,0.2,1016.8,15.7,100.0,93.0,2.6,100,1
